96,44,52,0.1579,0.003,0.003,1.588,1012011,0,0,0,0,0,0,0,0,0,0
98,44,54,0.1947,0.003,0.003,1.985,1211011,29.21,0.89,0.89,0,0,0,0,0,0,0
100,44,56,0.2148,0.001,0.001,2.219,1211011,35.55,0.36,0.36,0,0,0,0,0,0,0
100,44,56,0.2148,0.001,0.001,2.219,1012011,0,0,0,0.098,0.009,10.3,1.8,1.8,0.0104,0.0009
100,44,56,0.2148,0.001,0.001,2.219,1013011,0,0,0,1.6,0.9,48,0,48,0.6,0.3
100,44,56,0.2148,0.001,0.001,2.219,1013012,0,0,0,0.9,0.5,90,0,90,1.1,0.6
102,44,58,0.2404,0.002,0.002,2.517,1211011,44.51,0.71,0.71,0,0,0,0,0,0,0
102,44,58,0.2404,0.002,0.002,2.517,1012011,0,0,0,0.175,0.015,14,3,3,0.0142,0.0012
104,44,60,0.2707,0.002,0.002,2.871,1211011,56.45,0.83,0.83,0,0,0,0,0,0,0
106,44,62,0.257,0.034,0.034,2.76,1211011,51.68,13.42,13.42,0,0,0,0,0,0,0
106,44,62,0.257,0.034,0.034,2.76,1012011,0,0,0,0.017,0.007,0,0,0,0.0037,0.0015
108,44,64,0.292,0.022,0.022,3.18,1211011,66.12,9.82,9.82,0,0,0,0,0,0,0
110,44,66,0.295,0.016,0.017,3.24,1211011,67.08,7.67,7.67,0,0,0,0,0,0,0
112,44,68,0.306,0.031,0.03,3.41,1211011,72.97,14.34,14.34,0,0,0,0,0,0,0
114,44,70,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
100,46,54,0.1728,0.004,0.004,0,1211011,25.14,1.18,1.07,0,0,0,0,0,0,0
102,46,56,0.196,0.007,0.006,2.15,1211011,32.5,2.12,2.12,0,0,0,0,0,0,0
102,46,56,0.196,0.007,0.006,2.15,1012011,0,0,0,0,0,4,1.5,1.5,0,0
102,46,56,0.196,0.007,0.006,2.15,1013011,0,0,0,0.0007,0.0007,0.2,0,0.2,0.00019,0.00019
104,46,58,0.209,0.007,0.007,2.32,1211011,36.83,2.41,2.41,0,0,0,0,0,0,0
104,46,58,0.209,0.007,0.007,2.32,1012011,0,0,0,0.12,0.06,6,4,4,0.017,0.009
104,46,58,0.209,0.007,0.007,2.32,1212011,1.29,0.1,0.1,0,0,0,0,0,0,0
104,46,58,0.209,0.007,0.007,2.32,1212211,21.8,1.7,1.7,0,0,0.086,10,0.069,8,8
106,46,60,0.229,0.006,0.006,2.57,1211011,44.3,2.35,2.35,0,0,0,0,0,0,0
106,46,60,0.229,0.006,0.006,2.57,1012011,0,0,0,0.162,0.007,14,4,4,0.0168,0.0008
106,46,60,0.229,0.006,0.006,2.57,1013011,0,0,0,0.055,0.055,0,0,0,0.019,0.019
106,46,60,0.229,0.006,0.006,2.57,1014011,0,0,0,5.8,1.1,0,0,0,2.9,0.6
106,46,60,0.229,0.006,0.006,2.57,1015011,0,0,0,0.25,0.25,0,0,0,0.19,0.19
108,46,62,0.243,0.006,0.006,2.76,1211011,49.75,2.62,2.62,0,0,0,0,0,0,0
108,46,62,0.243,0.006,0.006,2.76,1012011,0,0,0,0.01,0.01,3,0,3,0.001,0.001
110,46,64,0.257,0.006,0.006,2.96,1211011,55.58,2.56,2.56,0,0,0,0,0,0,0
110,46,64,0.257,0.006,0.006,2.96,1012011,0,0,0,0.034,0.006,4,0.8,0.8,0.0038,0.0006
110,46,64,0.257,0.006,0.006,2.96,1013011,0,0,0,0.019,0.006,0,0,0,0.0036,0.0012
112,46,66,0.22,0.019,0.018,2.57,1211011,41.16,6.86,6.86,0,0,0,0,0,0,0
112,46,66,0.22,0.019,0.018,2.57,1012011,0,0,0,0.08,0.05,0,0,0,0.016,0.009
114,46,68,0.164,0.026,0.027,1.93,1211011,23.15,7.31,7.31,0,0,0,0,0,0,0
116,46,70,0.207,0.031,0.031,2.47,1211011,36.9,10.71,10.71,0,0,0,0,0,0,0
100,48,52,0.1616,0.005,0.005,0,1211011,23.9,1.5,1.5,0,0,0,0,0,0,0
102,48,54,0.1407,0.006,0.006,0,1211011,18.16,1.62,1.62,0,0,0,0,0,0,0
104,48,56,0.174,0.024,0.024,2.01,1211011,28.23,7.57,7.57,0,0,0,0,0,0,0
106,48,58,0.1732,0.004,0.004,2.03,1211011,27.52,1.34,1.34,0,0,0,0,0,0,0
106,48,58,0.1732,0.004,0.004,2.03,1013011,0,0,0,5.3,1.2,0,0,0,2.2,0.5
108,48,60,0.1752,0.321,0.321,2.079,1211011,224.55,1.31,1.31,0,0,0,0,0,0,0
108,48,60,0.1752,0.321,0.321,2.079,1013011,0,0,0,33,6,0,0,0,10,2
110,48,62,0.177,0.004,0.004,2.126,1112010,1.28,1.28,0,0,0,0,0,0,0,
110,48,62,0.177,0.004,0.004,2.126,1110010,0,0,0,0.03,0,0,0.027,0,0.004,
110,48,62,0.177,0.004,0.004,2.126,1110010,0,0,0,0.12,0,0,0.0245,0,0.0245,
110,48,62,0.177,0.004,0.004,2.126,1210010,0,0,0,2.8,0,0,3.6,0,3.6,
110,48,62,0.177,0.004,0.004,2.126,1212012,0,0,0,0,20,15,0,15,0,
112,48,64,0.1862,0.004,0.004,2.264,1211011,31.81,1.25,1.25,0,0,0,0,0,0,0
112,48,64,0.1862,0.004,0.004,2.264,1012011,0,0,0,0.304,0.019,34,9,9,0.0234,0.0015
112,48,64,0.1862,0.004,0.004,2.264,1013011,0,0,0,19.3,1.7,0.87,0.05,0.05,2.53,0.22
112,48,64,0.1862,0.004,0.004,2.264,1013012,0,0,0,48,5,10.7,0.6,0.6,33,3
112,48,64,0.1862,0.004,0.004,2.264,1213212,0,0,0,0,0,31,20,20,0,0
114,48,66,0.1903,0.003,0.004,2.34,1211011,33.2,1.22,1.22,0,0,0,0,0,0,0
114,48,66,0.1903,0.003,0.004,2.34,1012011,0,0,0,0.31,0.03,19,2,2,0.024,0.003
114,48,66,0.1903,0.003,0.004,2.34,1013011,0,0,0,164,14,1.83,0.13,0.13,19.8,1.7
114,48,66,0.1903,0.003,0.004,2.34,1013012,0,0,0,11.4,1,0.65,0.05,0.05,7,0.6
114,48,66,0.1903,0.003,0.004,2.34,1014011,0,0,0,0.034,0.011,0.9,0.4,0.4,0.012,0.004
114,48,66,0.1903,0.003,0.004,2.34,1015011,0,0,0,0.76,0.06,0,0,0,0.56,0.04
114,48,66,0.1903,0.003,0.004,2.34,1016011,0,0,0,0.68,0.11,0,0,0,0.57,0.09
114,48,66,0.1903,0.003,0.004,2.34,1016014,0,0,0,0.43,0.12,0,0,0,1.8,0.5
114,48,66,0.1903,0.003,0.004,2.34,1212012,3.4,0.7,0.7,0,0,0,0,0,0,0
114,48,66,0.1903,0.003,0.004,2.34,1212011,0.48,0.06,0.06,0,0,0,0,0,0,0
114,48,66,0.1903,0.003,0.004,2.34,1212211,22,6,6,0,0,36,5,5,0,0
114,48,66,0.1903,0.003,0.004,2.34,1214212,0,0,0,0,0,95,19,19,0,0
114,48,66,0.1903,0.003,0.004,2.34,1412411,0,0,0,0,0,67,10,10,0,0
114,48,66,0.1903,0.003,0.004,2.34,1213212,0,0,0,0,0,22,3,3,0,0
116,48,68,0.1906,0.003,0.003,2.372,1211011,33.33,1.19,1.19,0,0,0,0,0,0,0
116,48,68,0.1906,0.003,0.003,2.372,1012011,0,0,0,0,0,0,0,0,0,0
118,48,70,0.19,0.007,0.008,2.39,1211011,33.04,2.56,2.56,0,0,0,0,0,0,0
118,48,70,0.19,0.007,0.008,2.39,1012011,0,0,0,0,0,0,0,0,0,0
120,48,72,0.172,0.011,0.011,2.19,1211011,27.31,3.41,3.41,0,0,0,0,0,0,0
120,48,72,0.172,0.011,0.011,2.19,1012011,0,0,0,0,0,0,0,0,0,0
122,48,74,0.182,0.045,0.045,2.3,1211011,32.27,15.02,15.02,0,0,0,0,0,0,0
124,48,76,0.144,0.004,0.003,0,1211011,19.1,1,1,0,0,0,0,0,0,0
126,48,78,0.124,0.013,0.015,0,1211011,14,3.2,3.2,0,0,0,0,0,0,0
104,50,54,0.1104,0.008,0.009,0,1211011,12.12,1.93,1.93,0,0,0,0,0,0,0
106,50,56,0.1187,0.009,0.01,0,1211011,14,2.2,2.2,0,0,0,0,0,0,0
108,50,58,0.1214,0.005,0.004,0,1211011,14.7,1.1,1.1,0,0,0,0,0,0,0
110,50,60,0.1217,0.004,0.005,0,1211011,14.7,1.1,1.1,0,0,0,0,0,0,0
112,50,62,0.1226,0.004,0.004,1.553,1211011,14.97,0.87,0.87,0,0,0,0,0,0,0
112,50,62,0.1226,0.004,0.004,1.553,1012011,0,0,0,0.55,0.1,12,0,12,0.047,0.009
114,50,64,0.121,0.012,0.013,1.54,1211011,14.62,3.05,3.05,0,0,0,0,0,0,0
114,50,64,0.121,0.012,0.013,1.54,1012011,0,0,0,1,0.2,26,10,10,0.04,0.008
114,50,64,0.121,0.012,0.013,1.54,1013011,0,0,0,0.07,0.07,1.4,0,1.4,0.005,0.005
114,50,64,0.121,0.012,0.013,1.54,1013012,0,0,0,1.5,0.5,130,0,130,0.9,0.3
116,50,66,0.1118,0.002,0.002,1.449,1211011,12.44,0.36,0.36,0,0,0,0,0,0,0
116,50,66,0.1118,0.002,0.002,1.449,1012011,0,0,0,0.39,0.04,4.3,0.8,0.8,0.0085,0.0009
116,50,66,0.1118,0.002,0.002,1.449,1013011,0,0,0,1.18,0.2,0.87,0.18,0.18,0.062,0.011
116,50,66,0.1118,0.002,0.002,1.449,1013012,0,0,0,17,2,87,19,19,6.4,1.2
118,50,68,0.1105,0.002,0.002,1.449,1211011,12.16,0.47,0.47,0,0,0,0,0,0,0
118,50,68,0.1105,0.002,0.002,1.449,1012011,0,0,0,0.23,0.02,3.7,0.6,0.6,0.007,0.0006
118,50,68,0.1105,0.002,0.002,1.449,1013011,0,0,0,1.12,0.17,0.48,0.48,0,0.08,0.012
118,50,68,0.1105,0.002,0.002,1.449,1013012,0,0,0,1.2,0.3,36,36,0,0.59,0.15
118,50,68,0.1105,0.002,0.002,1.449,1014011,0,0,0,0.07,0.07,0,0,0,0.0125,0.0125
120,50,70,0.1075,0.001,0.001,1.425,1211011,11.49,0.23,0.23,0,0,0,0,0,0,0
120,50,70,0.1075,0.001,0.001,1.425,1012011,0,0,0,0.12,0.03,2.4,0.7,0.7,0.0066,0.0016
120,50,70,0.1075,0.001,0.001,1.425,1013011,0,0,0,2,0.4,27,0,27,0.22,0.05
120,50,70,0.1075,0.001,0.001,1.425,1013012,0,0,0,10,4,1000,0,1000,8,3
122,50,72,0.1036,0.001,0.001,1.389,1211011,10.68,0.22,0.22,0,0,0,0,0,0,0
124,50,74,0.0953,0.206,0.206,1.292,1211011,90.39,0.22,0.22,0,0,0,0,0,0,0
126,50,76,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
128,50,78,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
130,50,80,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
132,50,82,0.0771,0.008,0.009,0,1211011,5.9,1.3,1.3,0,0,0,0,0,0,0
134,50,84,0.0378,0.004,0.004,0,1211011,1.42,0.28,0.28,0,0,0,0,0,0,0
108,52,56,0.153,0.01,0.008,0,1211011,25.3,3.4,2.7,0,0,0,0,0,0,0
110,52,58,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
114,52,62,0.1774,0.008,0.007,0,1211011,33.9,3,2.5,0,0,0,0,0,0,0
116,52,64,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
118,52,66,0.175,0.016,0.013,0,1211011,32.9,6.2,4.5,0,0,0,0,0,0,0
118,52,66,0.175,0.016,0.013,0,1012011,0,0,0,0.38,0.06,13,6,6,0.0076,0.0013
118,52,66,0.175,0.016,0.013,0,1013011,0,0,0,1.3,0.7,0,0,0,0.14,0.08
118,52,66,0.175,0.016,0.013,0,1013012,0,0,0,15,5,0,0,0,4.6,1.5
120,52,68,0.201,0.021,0.021,2.77,1211011,43.8,9.1,9.1,0,0,0,0,0,0,0
120,52,68,0.201,0.021,0.021,2.77,1012011,0,0,0,0.32,0.08,0,0,0,0.014,0.004
120,52,68,0.201,0.021,0.021,2.77,1013011,0,0,0,1.1,0.4,0,0,0,0.17,0.06
120,52,68,0.201,0.021,0.021,2.77,1013012,0,0,0,9,4,0,0,0,5,2
122,52,70,0.1847,0.001,0.001,2.576,1211011,36.73,0.33,0.33,0,0,0,0,0,0,0
122,52,70,0.1847,0.001,0.001,2.576,1012011,0,0,0,0.125,0.012,0,0,0,0.0113,0.0011
122,52,70,0.1847,0.001,0.001,2.576,1013011,0,0,0,30,4,0,0,0,8.3,1.1
122,52,70,0.1847,0.001,0.001,2.576,1013012,0,0,0,47,9,0,0,0,51,10
124,52,72,0.1695,0.001,0.001,2.39,1011010,0.33,0,0,0,0,0,0,0,,
124,52,72,0.1695,0.001,0.001,2.39,10110.1410.55,0,0,0,12,3,3,0.004,0.014,,
124,52,72,0.1695,0.001,0.001,2.39,1013010,0,0,0,0.3,0,0.3,1,2.1,,
126,52,74,0.1534,0.002,0.002,2.185,1211011,25.32,0.53,0.53,0,0,0,0,0,0,0
128,52,76,0.1363,0.001,0.001,1.962,1211011,19.99,0.31,0.31,0,0,0,0,0,0,0
130,52,78,0.1184,0.001,0.001,1.722,1211011,15.08,0.36,0.36,0,0,0,0,0,0,0
132,52,80,0.0983,0.004,0.004,0,1211011,10.39,0.86,0.86,0,0,0,0,0,0,0
134,52,82,0.0687,0.001,0.001,0,1211011,5.08,0.2,0.2,0,0,0,0,0,0,0
136,52,84,0.0739,0.005,0.006,0,1211011,5.87,0.87,0.87,0,0,0,0,0,0,0
114,54,60,0.221,0.007,0.007,3.06,1211011,56.65,3.66,3.66,0,0,0,0,0,0,0
116,54,62,0.249,0.006,0.006,3.49,1211011,72.01,3.57,3.57,0,0,0,0,0,0,0
118,54,64,0.265,0.006,0.007,3.75,1211011,81.45,4.07,4.07,0,0,0,0,0,0,0
118,54,64,0.265,0.006,0.007,3.75,1012011,0,0,0,0.58,0.15,0,0,0,0.023,0.006
120,54,66,0.291,0.009,0.009,4.17,1211011,98.41,6.26,6.26,0,0,0,0,0,0,0
120,54,66,0.291,0.009,0.009,4.17,1012011,0,0,0,0,0,0,0,0,0,0
122,54,68,0.259,0.006,0.005,3.75,1211011,77.9,3.34,3.34,0,0,0,0,0,0,0
124,54,70,0.212,0.007,0.006,3.11,1211011,52.27,3.27,3.27,0,0,0,0,0,0,0
124,54,70,0.212,0.007,0.006,3.11,1012011,0,0,0,0.09,0.09,0,0,0,0.0115,0.0115
124,54,70,0.212,0.007,0.006,3.11,1013011,0,0,0,0.3,0.3,0,0,0,0.08,0.08
124,54,70,0.212,0.007,0.006,3.11,1014011,0,0,0,1.8,1.8,0,0,0,1.15,1.15
126,54,72,0.1881,0.003,0.003,2.782,1211011,41.04,1.33,1.33,0,0,0,0,0,0,0
128,54,74,0.1836,0.005,0.005,2.74,1211011,39.15,2.09,2.09,0,0,0,0,0,0,0
130,54,76,0.169,0.007,0.006,2.55,1211011,33.23,2.56,2.56,0,0,0,0,0,0,0
130,54,76,0.169,0.007,0.006,2.55,1012011,0,0,0,0.13,0.04,0,0,0,0.028,0.008
130,54,76,0.169,0.007,0.006,2.55,1013011,0,0,0,9,5,0,0,0,2.8,1.5
132,54,78,0.1409,0.005,0.005,2.15,1211011,23.05,1.5,1.5,0,0,0,0,0,0,0
134,54,80,0.119,0.26,0.26,1.84,1211011,164,2.95,2.95,0,0,0,0,0,0,0
136,54,82,0.122,0.01,0.01,1.9,1211011,17.33,2.89,2.89,0,0,0,0,0,0,0
140,54,86,0.1137,0.002,0.002,1.804,1211011,15.01,0.65,0.65,0,0,0,0,0,0,0
142,54,88,0.164,0.012,0.012,0,1211011,31.4,4.5,4.5,0,0,0,0,0,0,0
144,54,90,0.168,0.018,0.021,0,1211011,32.6,7.6,7.6,0,0,0,0,0,0,0
122,56,66,0.354,0.017,0.018,5.31,1211011,156.36,15.58,15.58,0,0,0,0,0,0,0
124,56,68,0.302,0.007,0.007,4.58,1211011,113.81,5.45,5.45,0,0,0,0,0,0,0
124,56,68,0.302,0.007,0.007,4.58,1012011,0,0,0,1.4,0.7,0,0,0,0.09,0.05
126,56,70,0.273,0.007,0.007,4.19,1211011,93.28,4.8,4.8,0,0,0,0,0,0,0
128,56,72,0.249,0.006,0.006,3.86,1211011,77.25,3.65,3.65,0,0,0,0,0,0,0
130,56,74,0.2183,0.001,0.002,3.419,1211011,59.46,0.82,0.82,0,0,0,0,0,0,0
132,56,76,0.186,0.006,0.007,2.94,1211011,43.08,3.01,3.01,0,0,0,0,0,0,0
134,56,78,0.1609,0.001,0.001,2.572,1211011,32.31,0.34,0.34,0,0,0,0,0,0,0
134,56,78,0.1609,0.001,0.001,2.572,1012011,0,0,0,19,2,0,0,0,2.8,0.3
134,56,78,0.1609,0.001,0.001,2.572,1014011,0,0,0,0.04,0.02,3.6,1.8,1.8,0.014,0.007
134,56,78,0.1609,0.001,0.001,2.572,1015011,0,0,0,1.7,0.3,0,0,0,0.61,0.11
134,56,78,0.1609,0.001,0.001,2.572,1016011,0,0,0,16,4,33,22,22,6.4,1.6
136,56,80,0.1258,0.001,0.001,2.03,1211011,19.74,0.39,0.39,0,0,0,0,0,0,0
136,56,80,0.1258,0.001,0.001,2.03,1012011,0,0,0,2.6,0.6,0,0,0,0.14,0.04
138,56,82,0.0933,0.002,0.002,1.52,1211011,10.86,0.43,0.43,0,0,0,0,0,0,0
140,56,84,0.126,0.028,0.028,2.08,1211011,20.84,8.8,8.8,0,0,0,0,0,0,0
142,56,86,0.1595,0.004,0.004,2.65,1211011,31.77,1.68,1.68,0,0,0,0,0,0,0
142,56,86,0.1595,0.004,0.004,2.65,1012011,0,0,0,0,0,0,0,0,0,0
144,56,88,0.194,0.005,0.006,3.25,1211011,46.84,2.68,2.68,0,0,0,0,0,0,0
144,56,88,0.194,0.005,0.006,3.25,1012011,0,0,0,0,0,0,0,0,0,0
146,56,90,0.218,0.004,0.004,3.69,1211011,59.34,2.1,2.1,0,0,0,0,0,0,0
148,56,92,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
124,58,66,0.385,0.048,0.048,6.1,1211011,201.47,49.01,49.01,0,0,0,0,0,0,0
126,58,68,0.325,0.03,0.029,5.17,1211011,142.85,25.59,25.59,0,0,0,0,0,0,0
128,58,70,0.298,0.014,0.015,4.78,1211011,119.01,11.48,11.48,0,0,0,0,0,0,0
130,58,72,0.258,0.007,0.008,4.418,1211011,88.96,5.11,5.11,0,0,0,0,0,0,0
132,58,74,0.264,0.012,0.012,4.33,1211011,93.68,8.52,8.52,0,0,0,0,0,0,0
134,58,76,0.195,0.009,0.008,3.23,1211011,51.07,4.42,4.42,0,0,0,0,0,0,0
136,58,78,0.17,0.01,0.009,2.85,1211011,39,4.33,4.33,0,0,0,0,0,0,0
138,58,80,0.1259,0.004,0.004,2.13,1211011,21.25,1.42,1.42,0,0,0,0,0,0,0
138,58,80,0.1259,0.004,0.004,2.13,1012011,0,0,0,6.5,0.8,0,0,0,0.25,0.03
140,58,82,0.1015,0.001,0.001,1.731,1211011,13.8,0.28,0.28,0,0,0,0,0,0,0
140,58,82,0.1015,0.001,0.001,1.731,1012011,0,0,0,14.3,0.9,13.5,1.3,1.3,0.064,0.004
142,58,84,0.1277,0.001,0.001,2.197,1211011,21.82,0.27,0.27,0,0,0,0,0,0,0
142,58,84,0.1277,0.001,0.001,2.197,1012011,0,0,0,0,0,0,0,0,0,0
144,58,86,0.166,0.009,0.009,2.88,1211011,37.03,4.02,4.02,0,0,0,0,0,0,0
146,58,88,0.193,0.01,0.01,3.38,1211011,49.93,5.26,5.26,0,0,0,0,0,0,0
148,58,90,0.251,0.011,0.012,4.43,1211011,84.3,7.74,7.74,0,0,0,0,0,0,0
150,58,92,0.32,0.04,0.039,5.7,1211011,139.41,33.8,33.8,0,0,0,0,0,0,0
152,58,94,0.4285,0.05,0.037,0,1211011,245.7,61.4,40.9,0,0,0,0,0,0,0
154,58,96,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
156,58,98,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
130,60,70,0.37,0.089,0.083,6.3,1211011,209.62,92.03,92.03,0,0,0,0,0,0,0
132,60,72,0.349,0.03,0.031,5.9,1211011,175.34,30.06,30.06,0,0,0,0,0,0,0
134,60,74,0.249,0.026,0.025,4.27,1211011,89.86,18.17,18.17,0,0,0,0,0,0,0
136,60,76,0.236,0.016,0.017,0,1211011,80,11,11,0,0,0,0,0,0,0
138,60,78,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
140,60,80,0.1526,0.005,0.005,0,1211011,33.3,2.3,2.3,0,0,0,0,0,0,0
142,60,82,0.0917,0.001,0.001,1.632,1211011,12.04,0.27,0.27,0,0,0,0,0,0,0
142,60,82,0.0917,0.001,0.001,1.632,1012011,0,0,0,24,4,14,6,6,0.38,0.07
144,60,84,0.1237,0.001,0.001,2.222,1211011,21.9,0.22,0.22,0,0,0,0,0,0,0
144,60,84,0.1237,0.001,0.001,2.222,1012011,0,0,0,0,0,0,0,0,0,0
146,60,86,0.1524,0.003,0.002,2.764,1211011,33.29,1.1,1.1,0,0,0,0,0,0,0
148,60,88,0.2013,0.004,0.004,3.68,1211011,58.06,2.15,2.15,0,0,0,0,0,0,0
148,60,88,0.2013,0.004,0.004,3.68,1012011,0,0,0,0,0,0,0,0,0,0
150,60,90,0.2853,0.002,0.002,5.267,1211011,116.6,1.69,1.69,0,0,0,0,0,0,0
150,60,90,0.2853,0.002,0.002,5.267,1012011,0,0,0,0,0,0,0,0,0,0
152,60,92,0.349,0.011,0.012,6.49,1211011,174.33,11.62,11.62,0,0,0,0,0,0,0
154,60,94,0.258,0.042,0.028,0,1211011,95.9,33.4,20,0,0,0,0,0,0,0
156,60,96,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
158,60,98,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
160,60,100,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
162,60,102,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
164,60,104,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
134,62,72,0.366,0.027,0.026,6.48,1211011,206.23,29.46,29.46,0,0,0,0,0,0,0
136,62,74,0.293,0.014,0.015,5.23,1211011,131.43,13,13,0,0,0,0,0,0,0
138,62,76,0.208,0.017,0.017,3.75,1211011,66.57,10.86,10.86,0,0,0,0,0,0,0
140,62,78,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
142,62,80,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
144,62,82,0.0874,0.001,0.001,1.623,1211011,11.69,0.27,0.27,0,0,0,0,0,0,0
144,62,82,0.0874,0.001,0.001,1.623,1012011,0,0,0,7.9,0.8,6,6,6,0.176,0.018
146,62,84,0.083,0,0.013,0,1211011,10.5,0,3.1,0,0,0,0,0,0,0
148,62,86,0.1423,0.003,0.003,2.69,1211011,30.97,1.29,1.29,0,0,0,0,0,0,0
150,62,88,0.1931,0.002,0.002,3.684,1211011,57.03,1.27,1.27,0,0,0,0,0,0,0
150,62,88,0.1931,0.002,0.002,3.684,1012011,0,0,0,0.71,0.04,17.9,2,2,0.012,0.0007
150,62,88,0.1931,0.002,0.002,3.684,1013011,0,0,0,2.7,0.3,0,0,0,0.21,0.03
150,62,88,0.1931,0.002,0.002,3.684,1013012,0,0,0,33,4,0,0,0,6.3,0.8
150,62,88,0.1931,0.002,0.002,3.684,1212011,0.81,0.26,0.21,0,0,0,0,0,0,0
150,62,88,0.1931,0.002,0.002,3.684,1212211,0,0,0,0,0,100,40,40,0,0
152,62,90,0.3064,0.003,0.003,5.9,1211011,143.61,2.49,2.49,0,0,0,0,0,0,0
152,62,90,0.3064,0.003,0.003,5.9,1012011,0,0,0,1.37,0.11,51,5,5,0.055,0.004
152,62,90,0.3064,0.003,0.003,5.9,1013011,0,0,0,0.31,0.16,0.7,0.4,0.4,0.034,0.017
152,62,90,0.3064,0.003,0.003,5.9,1013012,0,0,0,2.7,0.8,23,9,9,0.71,0.21
152,62,90,0.3064,0.003,0.003,5.9,1212012,170,12,12,0,0,0,0,0,0,0
152,62,90,0.3064,0.003,0.003,5.9,1212011,0.94,0.06,0.06,0,0,0,0,0,0,0
152,62,90,0.3064,0.003,0.003,5.9,1212211,5.7,0.4,0.4,0,0,69,6,6,0,0
152,62,90,0.3064,0.003,0.003,5.9,1412411,0,0,0,0,0,150,15,15,0,0
154,62,92,0.341,0.002,0.002,6.62,1211011,177.84,2.04,2.04,0,0,0,0,0,0,0
154,62,92,0.341,0.002,0.002,6.62,1012011,0,0,0,0,0,0,0,0,0,0
156,62,94,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
158,62,96,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
160,62,98,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
162,62,100,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
164,62,102,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
166,62,104,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
168,62,106,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
170,62,108,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
172,62,110,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
138,64,74,0.2513,0.007,0.008,0,1211011,102.93,6.14,6.14,0,0,0,0,0,0,0
142,64,78,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
144,64,80,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
146,64,82,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
146,64,82,0,0,0,0,1012011,0,0,0,22,11,7.2,0.9,0.9,0.017,0.009
148,64,84,0.0776,0.016,0.01,0,1211011,9.8,4.54,2.36,0,0,0,0,0,0,0
150,64,86,0,0,0,0,1211011,0,0,0,0,0,0,0,0,0,0
150,64,86,0,0,0,0,1012011,0,0,0,0.92,0.2,0,0,0,0.017,0.004
152,64,88,0.206,0.009,0.009,4.09,1211011,69.32,5.81,5.81,0,0,0,0,0,0,0
152,64,88,0.206,0.009,0.009,4.09,1012011,0,0,0,1.84,0.07,63,14,14,0.0122,0.0005
152,64,88,0.206,0.009,0.009,4.09,1013011,0,0,0,2.4,0.5,0,0,0,0.092,0.02
152,64,88,0.206,0.009,0.009,4.09,1013012,0,0,0,48,4,0,0,0,4,0.4
152,64,88,0.206,0.009,0.009,4.09,1212012,36,4,4,0,0,0,0,0,0,0
152,64,88,0.206,0.009,0.009,4.09,1212011,0.31,0.03,0.03,0,0,0,0,0,0,0
152,64,88,0.206,0.009,0.009,4.09,1212211,16.5,1.4,1.4,0,0,46,4,4,0,0
154,64,90,0.312,0.003,0.003,6.25,1211011,158.67,2.86,2.86,0,0,0,0,0,0,0
154,64,90,0.312,0.003,0.003,6.25,1012011,0,0,0,1.9,0.3,89,17,17,0.06,0.009
154,64,90,0.312,0.003,0.003,6.25,1013011,0,0,0,1.04,0.17,0,0,0,0.112,0.018
154,64,90,0.312,0.003,0.003,6.25,1013012,0,0,0,4.2,0.7,0,0,0,1.02,0.16
154,64,90,0.312,0.003,0.003,6.25,1014011,0,0,0,6,1.2,0,0,0,0.8,0.16
154,64,90,0.312,0.003,0.003,6.25,1015011,0,0,0,15,5,0,0,0,3,1
154,64,90,0.312,0.003,0.003,6.25,1015013,0,0,0,15,5,0,0,0,11,4
154,64,90,0.312,0.003,0.003,6.25,1016011,0,0,0,2.8,0.4,0,0,0,0.63,0.1
